text,rating,label3,label5,lang
"It's an amazing product to use. — Really a good product, glad I bought it.",5.0,2,4,en
Decent — Used for hair braiding practice. This is good for beginners. The hair is long and thick.,4.0,2,3,en
"Small one broke after minimal use — They're great, but the small one broke after minimal use!",2.0,0,1,en
"Please bring it back — I love this gel so much. Not sure why they stopped making it. I would gladly buy it again for double the price. If you know where to get this stuff, PLEASE let me know.",5.0,2,4,en
Attachment piece falls off — Hair dryer is great. So disappointed that the attachment won't stay on. I have to pick it up off the floor and burn my hands every minute that Im drying my hair.,2.0,0,1,en
Waste of money — Waste of production. Dont serve a purpose,1.0,0,0,en
"One time use — Overall I liked the extensions, the only issue I had was when taking them out my hairdresser had an issue with them seeming to come apart and we were not able to use them again.",3.0,1,2,en
"Does not match description or pictures, completely different product! Dry — None of the colors matching the pictures were the same barely any glitter not just mad but extremely dry almost chalky lipstick highly unsatisfied and I was sent several colors that were the same no contrast as in stated on the advertisement",1.0,0,0,en
"Effective scrub but apricot fragrance was a miss for me — This product is admirably abrasive. If you want an intensive scrub that will leave your skin feeling really smooth, then this will definitely perform for you. It's nice that it's in a tube instead of a jar as well. But, the reason I'm returning it because I hate the scent. I usually like apricot-scented products, which tend to be delicate and innocent, but this is very strong and seems like apricot + guava + grapefruit + who knows what. It isn't subtle at all and has a more tropical nuance. I bought it sight unseen because I've always liked South of France's bar soaps, which all smell great.",3.0,1,2,en
Dry within 5 days. — I used it five times and it dried out. I bought three.😢😢,2.0,0,1,en
Thumbs up — The mascara is amazing. Love it. It doesn’t clump up very easily like the past mascaras. My eyelashes doesn’t clump up.,5.0,2,4,en
not good — I had to use almost the entire bottle to make one batch of lotion which was not cost effective and within 4 days there were mold spots on the surface of the lotion I had to empty 6 / 4 oz. bottles of lotion in the trash. I loss product and now an entire bottle of this stuff. I'm so not happy money in the trash...literary,1.0,0,0,en
"Best eyebrow pencil I’ve ever used!! — From the color to lasting for hours without wearing off. I love this eye brow pencil and ever since I found it - I can’t ever use any others and I’ve used a lot of different brands from high end to low end priced and this one is the best for me. It’s true to colors of brows whether you are fair, medium, or darker complexions. And the price is great too!!",5.0,2,4,en
I'm happy with my purchase I would recommend purchasing one of ... — I'm happy with my purchase I would recommend purchasing one of these Wax Kit I use it under my arm all the hair was removed.,4.0,2,3,en
Way to small. — The hair isn’t that bad but it is useless. The plastic wire that is supposed to fit on my head does not stretch and is so small I can’t wear it. Waste of money. I bought a similar item as this and the plastic stretches so it fits comfortably aroun my crown. This one wouldn’t fit a child’s head.,1.0,0,0,en
"very pretty — I love anything stars so this a great headband, it was too big for my head but I took out two of the stars with some jewelry pliers and now it fits fine",4.0,2,3,en
NOTHING BUT SHEA BUTTER AND CHEMICALS — SAVE YOUR MONEY!,1.0,0,0,en
Great purchase — Great size (don't run out as quickly as the store bought) and vibrant colors!,5.0,2,4,en
It’s a nice wig only thing I wish it had more parting space — Must buy love it,5.0,2,4,en
"It's ok — I love my case, but I will say the more I closed it, the hinkier the clasps got. I wish the side storage was deeper, because I could only put a few flat things in there or the case wouldn't close. Also the brush holders at the front can only be used with shorter brushes. If they are too long, the case won't close and your brushes will be slightly damaged.",3.0,1,2,en
"Stickers, not temporary tattoos — These are actually stickers, not temporary tattoos, and are meant to fit children, so they are very small. I'm not sure how these are meant to stay on anyone's face. They are extremely overpriced, as they are useless.",1.0,0,0,en
"Shocked! — I bought this because a coworker and I thought there is no way this is real. Well, it is! It actually works! The only complaint I have is that the eyelashes are too long. I’ve only tried them once and within 4 hours I had to reapply the liquid. It might be because I didn’t have enough on. Not sure though.",4.0,2,3,en
Best airbrush system! — I love Dinair!! I am a make up artist and use their products on my clients. The results are flawless and look great in photos.,5.0,2,4,en
Beautiful Colors — Absolutely beautiful colors! Great quality gel! Great packaging! I will definitely order more from this brand and company. Great price too.,5.0,2,4,en
"Breaks fast. Good for fingernails but broke on first toe nail. — Nice looking and feeling product, but not durable.",1.0,0,0,en
"Great product for a sweet & clean baby! — I am very adamant about using natural products to wash my children and was delighted to find this shampoo from Sweetsation Therapy. The smell is delightful and truly lingers after bath and it really does a stellar job of washing hair/body. Would buy it more often if we could afford it.. as it is, it has to be a once-in-awhile treat. :) Thanks for another great product Sweetsation!",5.0,2,4,en
So Quiet! — I have owned multiple units over the years and this one is so quiet. No gurgling water sounds. I will say even though I knew the unit was smaller it works well for a small bedroom. But check the dimensions...it is a smaller unit.,5.0,2,4,en
Bristles are too short. — The bristles are so short that it doesn't even brush through my hair even though I have fine and thin hair. Maybe it would work better for men? For me it's useless.,1.0,0,0,en
Good deal for home use — I like the appliance but was slightly disappointed in the weight. I know it states the weight but I was thinking it would feel heavier. Works fine would like the curling iron holes to vary a bit more and be a bit deeper in length. All in all it was a good buy for the price! Nice to have it in my bathroom drawer all set and ready when I plug in ;),4.0,2,3,en
"LOVE THEM! — I'm ordering the other set soon. Bundle Monster is amazing. I bought this in the beginning of September, and I use it every two weeks. It really takes practice, but it's so entertaining and I love the designs. My nail beds are also a bit wide for these designs, but I hear that it's fixed in the next set, and it's really just a matter of matching up the patterns.<br />I would recommend these to anybody who is a nail-polish junkie like me. Just make sure that your nails are completely dry ( I usually wait a day just to be sure) and you're good to go!<br />Great product, I would (and have!) recommend to anyone!",5.0,2,4,en
Every one should have one best ever! — Have had one for years bought as a present 🎁 for my daughter and husband. They loved it!,5.0,2,4,en
It did smell better than other sunless tanners I have used — It was yucky looking after it developed I really did not care for the product. It did smell better than other sunless tanners I have used.,2.0,0,1,en
"Four Stars — Love the scent, especially in the bath water! It does make a person feel good",4.0,2,3,en
"Like, but don't love — These pads come in a double-sealed container. There's the screw top lid you open to find a pop top lid with a little tweezer on top to get the pads.<br /><br />The pads are very thin and flimsy...I have a hard time sliding them around on my face unless I use 2 or more. One side is textured and the other is smooth. The pads are extremely wet, as in dripping, so there's plenty of essence on them. It takes a while for my face to dry because of this. I don't detect a scent, nor is there any tingling or anything when I apply.<br /><br />These dry out my combo-oily/acne-prone/aging skin, so I must use a moisturizer after my face dries or I get that tight feeling and ""pull"" marks on my cheeks. These add no moisturization at all to my skin. The good news is these pads do tighten up the looks of my pores and are helping to keep acne at bay.<br /><br />As long as moisturizer is used after this step, I like these.",4.0,2,3,en
"Came damaged — Leather came wrinkled, (from being rolled, and probably being stored rolled) which means the wrinkled portions are useless for stropping a delicate straight razor blade. I didn't realize this until it was too late to return. This is my first leather strop.",2.0,0,1,en
I love it!!!! — Finally a magnetic lash that holds. I love it! It came with nice set of lashes & 2 magnetic liners. You don't need a lot of liner for them to stick & I don't have to reapply. They last me the whole day. I highly recommend & the price was very reasonable!,5.0,2,4,en
"loved them — Really good quality and the band is thin. They look natural and curled, the arrival was quick and the product AMAZING.",5.0,2,4,en
"This cream is awesome. It is super thick and immediately soothed my ... — All I have to say is WOAH! This cream is awesome. It is super thick and immediately soothed my skin. I honestly have never had a lotion quite like this. The ingredient list is impressive. Aloe, coconut oil, argan oil, it really is amazing.",5.0,2,4,en
"Great loofa — This is do big, it wraps around the body.",5.0,2,4,en
Cute !!! — Cute affordable and to give them as gifts ❤️,5.0,2,4,en
Poor lasting color — Color did not show up as expected. It is usually due to aged product or heena mixed with another ingredient. Dissatisfied!!,1.0,0,0,en
"Good scrub pad — This is a good scrub pad for feet or hands. The Cleanlogic 2-sided (soft/rough) scrub pad is much better for different skin types, especially softer skin.",4.0,2,3,en
"Thank you — Thank you, it arrived faster than expected.",5.0,2,4,en
"Love it! It definitely works — Love it! It definitely works. I have dark brown hair and now have subtle highlights of lighter brown, no red. At first I thought only I would notice the difference but people have commented that my hair looks lighter from the sun. Smells good and hair is soft and shiny, would totally buy again! obsessed!",5.0,2,4,en
"Smells bad — I would not be able to wear it, smell is terrible!",1.0,0,0,en
Does the job — Picked these up for glitter/shimmer application since a normal brush wasn't working and I hate dipping my fingers into my eyeshadow. They work really well for that application and I can even do glitter liner with the liner brush now! It's really stepped up my makeup game,5.0,2,4,en
Recommended 100% — When I first saw it I tough it wasn’t going to match my skin color because it’s a little bit darker but when you apply it to your skin it matches perfectly you can see how it gets use to your color and super fun to work with this product super thick but also super smooth to work with I loved it 🤍 definitely approved.,5.0,2,4,en
"DO NOT USE THE GLUE — The lashes are good but the glue is literally nail superglue in an eyelash glue bottle, my boyfriend and I compared my kiss nail glue to my “eyelash glue” and they were literally the same thing , It burns so bad ! I recommend the eyelashes but do not use the glue, if you are still going to buy the eyelashes just buy a separate glue .",3.0,1,2,en
"Hard to remove — Easy to apply, hard as heck to remove! My poor daughters face was red & blotchy after scrubbing so hard. We used soap, warm water, coconut oil, make-up remover...<br />Nothing seemed to work to remove this stuff!",3.0,1,2,en
"Just okay tools — My son has pretty bad acne. I bought these tools for him, however, they are very cheaply made and damage the skin. They do what they are supposed to do, but I am pretty sure there will be some scarring from them.",3.0,1,2,en
"Cool to the touch and heats up nicely — I was pleasantly surprised by this massager. It fits well to the eye area and feels very comforting. The massage is not too soft, but not too aggressive either, and the heat warms up to a perfect temperature.",5.0,2,4,en
"This shampoo is conditioner smells so good and makes my hair soft — This shampoo is conditioner smells so good and makes my hair soft. Really liking it so far, will probably buy again!",5.0,2,4,en
packaging was damaged got no sauce... — sadly only got a little bit out of it the packaging was I liked how it did it job just wish I actually got more then one me use out of it lol,5.0,2,4,en
Love Shea Moisture products on my daughter's hair — Love Shea Moisture products on my daughter's hair.....but a bit disappointed of this combo I never receive the curl enhancing instead I received 2 Gel souffle...however Amazon's was very helpful....now I can't wait to receive my curl enhancing,3.0,1,2,en
"Thin, cheap, rip easily — Thin and cheap - rip trying to get out of package. I use these for cleaning my face, so it's not a huge deal, just frustrating.<br /><br />I can imagine cleaning a dirty baby and fingers poking through to the ucky mess...shudders.<br /><br />I don't recommend these. Now, I just have to use up the remaining 1180 or give them away.",2.0,0,1,en
"I have puffy eyes from allergies and this works great for this — I received this very quickly, it was a larger jar then most eye creams are. It goes on very smooth and a little goes a long way. I have puffy eyes from allergies and this works great for this. I am very pleased with how well this product works.",5.0,2,4,en
Stop changing — These are the only lashes I buy to keep a consistent look for my clients however everytime I purchase them they’re different. Super annoying that they fan different everytime causes inconsistencies,5.0,2,4,en
That the quality is Good — I Love everything about this hair. It's soft little to no tangles tru to length little to none sheading,5.0,2,4,en
Good for the price — Good for the price,5.0,2,4,en
How to work with the rods not easy to use — The rod’s did not work for me,1.0,0,0,en
Only Thing I Use — These cloths are wonderful. My mom's hairdresser introduced me to these over 10 yrs ago. I've been sold on them since and it's all I use for my shower.,5.0,2,4,en
"Calm Balm is ver good bare balm should me more strong — I am providing 4 star only because of the bare balm. Although it's good, but Veet is better than this on any day, clean more deep and smoth. Obviously the calm balm is very good to have, it provides asoothing feeling and make the skin very soft. You can go for this pack only for this calm balm.",4.0,2,3,en
"WOW THIS PRODUCT IS THE TRUTH!!! — So it is 2:30AM, and instead of studying for a final. I had to write this review - aka this is about to be a review you need to read. I had been putting off using this because I was hesitant that it could be an all natural polish remover and still be amazing, but I kid you not, with everything I love, this is the BEST polish remover. There are a few components that are working to its advantage. For one, as an all natural polish remover, this not only removed my polish of off my acrylics and DIDNT burn off the acrylic nail, but it managed to do ALL OF MY NAILS WITH ONE COTTON PAD! yes you read that correctly. I took off my China Glaze Agent Lavender polish with one single cotton pad. And just for reference, I timed how long it took to remove one nail - 13 seconds so multiply that by 10 fingers and my nail polish was indeed gone in just under a minute and a half. Once again with one cotton pad (this blows my mind).<br /><br />The other thing working in this products favor is that it is not drying at ALL like acetone. The product almost feels like an oil. When I was removing the nail polish, I had oily residue on my hands but nothing gross or greasy feeling, it just felt like I had argan oil or cuticle oil on my fingers. This was exceptionally surprising",5.0,2,4,en
The Black Looked Ashy — It tangled and matted like crazy. It stayed in a ponytail most of the time,2.0,0,1,en
Disappointed — I was soooo excited about this product. It does nothing for my hair.,1.0,0,0,en
"DOES NOT GET HOT!!! — terrible product that I regret buying. took it quickly back after three uses. for me it fit ok on my head with the adjustments, but it just doesn't even get lukewarm, even on the highest setting. loved how it freed me up from being under the dryer though. i will try another brand...",1.0,0,0,en
"Fashion, simplicity, personality. — Three metal design headbands, fashion, simplicity, personality. Can be used as a hand ornament. General work. Easy to match clothing.",4.0,2,3,en
"*Update- Don’t do it — **UPDATE** I had originally gave this wig four stars for how great it looked after I put work into it but after wearing it for a couple of days in a row I realized that it is garbage. I could only wear it with a hat because it lost its cuteness real quick. It tangled really easily and the hair doesn’t pass for anything but what it is..synthetic. It started to resemble baby doll hair. I wouldn’t recommend. Find something else or just spend more for a human hair wig. All the work that I put into the wig to make it look good was a waste of time because the hair just doesn’t last.<br /><br />So listen! I had to do ALOT of work to this wig. Wearing straight out the bag is a no unless you’re cool with looking like Diana Ross. This wig was way too full. I had to thin it out a whole bunch. Also, I ordered a 20 inch but I’m pretty sure I got a 24 inch so I had to cut the length as well. As far as the hair line. It looks pretty natural, I didn’t need to do anything special except for baby hairs and color the inside and outside of the cap with make up so that it’ll match my scalp color. I laid the hair line in place with gorilla snot gel. But other than that it looks pretty good for $30. Ive been wearing wigs for about a",2.0,0,1,en
"Quality you can feel. — Excellent clipper, very sharp and they feel substantial in your hand.",4.0,2,3,en
"Great little set! — Along with putty, this little set is perfect for doing individual nail polish swatches or nail art. Great price!",5.0,2,4,en
"Didn't work for me — Headbands too stretchy and flimsy and buttons too small to hold face mask for extended periods, i.e. 12hr days.",2.0,0,1,en
It's good. I'm just not certain about how well it works to remove heavy bristles. — See above comment.,5.0,2,4,en
Waste of money — I notice no difference,1.0,0,0,en
"Just some liquid substance — It does not say where it is made... why to hide if you are offering a good product? About quality.... I think it does not do much for my face, just some wetness. The gold...is it gold?<br />Just some liquid with partials of “gold”.",1.0,0,0,en
One Star — this is not what I received.,1.0,0,0,en
Five Stars — Will be great employee gifts for their bags !!!,5.0,2,4,en
You definitely cannot beat the price on this kit! ... — You definitely cannot beat the price on this kit! It comes with everything you need for hand foot and skin care. Will be ordering more to use as stocking stuffers for Christmas,5.0,2,4,en
"Expired — The expiration shown on package is Dec 12, 2021 (16.12.2021)<br />It cannot be returned so I opened the box to try it. Sickly sweet. A label put outside on the bubble wrap showed an expiration date of 12-16-2024.",1.0,0,0,en
Nice product. We'll continue to give these a try — Nice product. We'll continue to give these a try. Nice doing business with you.,5.0,2,4,en
Be ware !!! — No English instruction on how to use.,1.0,0,0,en
Amazing — This mirror is so nice for applying makeup. I love the different light settings it has and the magnifying side. Durable and came timely.,5.0,2,4,en
Love it — Love love it use it all the time,5.0,2,4,en
"The fine lines did in fact disappear after a few weeks — This product worked as advertised. The fine lines did in fact disappear after a few weeks. Many others advertise the &#34;appearance&#34; will improve but with this product, the skin does smooth out. I will continue to sue it on the deeper wrinkles and watch for results over several more weeks of daily use. I will definitely reorder this product.",5.0,2,4,en
"Great for curly hair!! — I was offered this product at a discount for an honest review. Being a huge fan of other Andre Lorent products which I'm currently using, I was excited to try this shampoo. I was a bit hesitant as I've tried another well known organ oil shampoos which have left my hair looking and feeling very greasy. First of all, it has a very nice scent. Not overbearing at all. It takes some getting use to, to not have the shampoo lather up, so keep that in mind and don't use too much product trying to get it to because it won't. I have naturally curly hair and need to condition every day. The first day I tried this shampoo, I did not condition because I wanted to see how this shampoo would work on its own. I had a difficult time with my wide comb getting through my long hair but the way it dried and looked throughout the day was fabulous! Much less frizz than usual. It is August in the Washington, D.C. area so humidity is ridiculous and by the end of these hot days my hair is usually out of control curly and frizzy! It was not after this shampoo. I was impressed. Since the first day I have been conditioning the end to avoid my comb getting stuck in them which has helped with that. My curls are tighter and more defined, Much less frizz and much less &#34; growing&#34; noticed.. girls with naturally curly hair will",5.0,2,4,en
"Chips too easily, would not buy again — I guess if you like glitter nail polish,it comes off easily and flakes too easily, would not buy again",1.0,0,0,en
Five Stars — Nice and the price was even better!,5.0,2,4,en
"... other day and I must say I was very satisfied with my purchase — I received my shears the other day and I must say I was very satisfied with my purchase, They cut really well for the price and I will be ordering another pair.",4.0,2,3,en
"Amazing Bridal Party Gifts!! — My best friend just got married, and I saw these and IMMEDIATELY had to get them for the wedding! She LOVED them (and she’s not usually this kind of cheesy person, but these were the PERFECT level of cheesy). We actually ended up using the scrunchies for bridesmaid hair, which worked excellently. They’re small scrunchies, a little smaller than I usually like, but they worked great. The sunglasses were SO cute for pictures.<br /><br />I’m so thrilled I got these!!",5.0,2,4,en
Works great for me! — Works perfect for me. I dont have worse clogged pores but I still felt insecure about it. You have to be a little careful with the vacuum leaving marks. Its better to start with one pass over your targeted area wait to see how your skin reacts. If no serious marks continue with more pass overs. Don't over do it one first use your skin will not be use to it.,5.0,2,4,en
THE BEST SMELL — THE HOLD HOUSE CAN SMELL THIS SMELL AFTER LEAVING THE SHOWER!,5.0,2,4,en
Five Stars — Only type of soap I can use!,5.0,2,4,en
"Great Elixir — I absolutely love this product! I love the versatility of it for one. This elixir helps combat aging skin, loss of collagen, loss of skin firmness, loss of skin elasticity, face wrinkles, eye wrinkles, neck wrinkles, chest wrinkles, sagging skin, dry skin, dull skin, age spots, discoloration, hyperpigmentation, acne, and mild acne scar repair.I don't have to worry about wrinkles yet, but I definitely have noticed that some of my dark spots on my face have become noticeably lighter! I also love the way it feels against my skin! It dries quickly and leaves my face feeling soft and smooth. Apart from it feeling soft and smooth I could also feel my skin get slightly tighter as the elixir dried on my face. Pretty impressive if you ask me. This elixir can be used every morning before applying your makeup and every evening before going to bed. The best way I can describe the smell of the elixir to you is to describe it as smelling like witch hazel or aloe vera. Aloe is the second ingredient so I'm guessing that's it. The serum does have a very &#34;water-like&#34; consistency though. The company was very professional in addressing this concern. She simply explained that true serums do not include the emollients (oils, lubricants and thickening agents) that create the thicker, creamier texture of a traditional moisturizing lotion or cream. Since she does not add any unnecessary chemicals or traditional emollients, etc. to the serum in order to keep it as highly concentrated as",5.0,2,4,en
"awesome product both are great — awesome product both are great. Fox is a little Stiffer, but both are great I have fine thin hair this stuff really adds tons of volume body and staying power. 10 plus hours",5.0,2,4,en
These cut really well. Just wish the handle was ... — These cut really well. Just wish the handle was a little longer. Puts a lot of pressure on your hand if you really have a difficult nail to cut.,5.0,2,4,en
"Perfect on-the-go clean up! — These wipes are great for on-the-go clean up. I used them after cycling, hiking, running, and assorted other activities when I needed a good wipe down but knew I wouldn't been able to hit the shower for awhile. They're huge and one wipe is completely sufficient for me even when I'm extra dirty after an outdoor activity. The scent is neutral which was extremely important to me since I'm sensitive to perfumes. The fact that they're individually wrapped it great because we can throw them in a bag and not have to worry about a pack of them drying out.",5.0,2,4,en
"Excellent product — Great product! Good quality, and I'm thankful for the Tpins! I love the way it's packaged as well. It's very convenient, no problems whatsoever. I'm very happy with this purchase.",5.0,2,4,en
Quality All-In-One Self Care Product — Smells great & works in place of a traditional foot scrubber. Purchased for my husband & he actually uses it!,5.0,2,4,en
do not waste your money Not as advertise not the same wig they were selling last year — This wig is not the original wig I was purchasing. They have changed the color and quality I do not recommend anyone waste their money on this awful wig. It is now a horrific brassy color and the quality is very poor it is impossible to do anything with this cheap material they call a wig. I wish this was still the original wig I was purchasing a year ago if it was I'd be giving this a 5-star Don't waste your money ladies trust me on this one,1.0,0,0,en
WARNING: scam! — DO NOT BUY this product! You can’t even return it when you realize that all the one star reviews are telling the truth- it does not work at all- it’s clearly a total scam! Super bummed I fell for it.,1.0,0,0,en
"overall use — I love the soft feeling it leaves on my skin, the clean smell and name brand",5.0,2,4,en
"Didn’t really work for me — I was very excited about this item, but was unsuccessful. The lashes are pretty and the magnets do work, but I spent like an hour trying it on and it just didn’t work for me. They are not as wide to cover your whole lash line and doesn’t really curve to your eye. That’s why I give it two stars",2.0,0,1,en
Hey Blondie — Snug fit but feels fine on the scalp. A bit Shorter than a typical bob but the bounce in the hair looks great. Does not get static and can be brushed without worrying about wildness. Easy care and store.,5.0,2,4,en
Cheaply made — Compared to neutrogena wipes these wipes suck! The amount of effort it takes to get my makeup off was annoying so no I won’t buy them again.,1.0,0,0,en
Excellent for zoom! — A friend bought me these because I was going to be on zoom all day several days in a row. At the end of the day I just popped them in the microwave and didn’t feel the eye fatigue I usually would! I have since bought these for multiple friends because I think anyone who will be a computer all day needs these!!,5.0,2,4,en
"Not that great — It breaks easily very cheap, havent been able to use since I bought it",1.0,0,0,en
Got stuck in my hair. — Be careful these stuck to my hair and got tangled 2 out of 2 times used. I’ve used other screw pins for my hair more specifically a bun and have never ever had them get stuck like these. I noticed these are shorter too. My hair is down to my buttocks so just a warning .,1.0,0,0,en
Depo — All items are correct and very good quality,5.0,2,4,en
Love Rossi! — I love Rossi dips! I have been using them for quite some time and found this deal on Amazon and had to get it. The colors are awesome and are easy to work with! The photo isn't what was sent to me. I will definitely be using the ones sent tomorrow!,5.0,2,4,en
It's ok — My husband received this at a reduced price. I'm not that impressed. It doesn't feel as creamy as other brands I've tried and it was difficult to blend. It does look ok after it's blended and my face feels soft but I'm not sure it's worth the effort. I tried blending with a sponge but it worked better using my fingers. I then had orange fingers. Overall it's just ok.,3.0,1,2,en
GaBBY Bows Rock!!! — I love Gabby Bows and I highly recommend this amazing product to every parent who has a little girl who just can't keep any bows in her hair. I am confident enough to say ALL of your frustration will be resolved once you use Gabby Bows. You will not be disappointed.,5.0,2,4,en
"Trash — This doesn’t work as described at all. It’s terrible. I do not recommend this product for anyone. There is suction but not enough to clear any pores. There was a card in package asking for 5 star review in exchange for a gift card worth almost the price of the product. I started a return and missed the return window, now I’m stuck with this garbage.",1.0,0,0,en
Niece loved it — Smells very clean and long lasting,5.0,2,4,en
"It's super cute! — I LOVE THIS HAIR!It came pre-plucked.Added a elastic combs!I just installed the hair and, yes I absolutely love how it looks on me! It washed very well and stays moisturized for the most part.Just need a little water and conditioner and the texture were beautiful.It’s super cute.",5.0,2,4,en
"Worst extensions ever!!! — They are SOOOO THIN and stringy at the bottom of each extension. I had to cut off 5” and they’re still stringy! Buy Full Shine or just about any other brand! The color is great but the extensions are so crappy, not even worth $10",1.0,0,0,en
These are cute. — These are mid quality headbands which is what I was looking for. I was worried they were going to be like super cheap and thin but they’re not. You get so many of them and so many cute patterns and colors at a good price. The silky ones slide of my head easy and the more rougher feeling ones stay in place pretty good. I use a couple Bobby pins to help with that because I was have trouble with all headbands sliding off my head. I guess it’s just the shape of my head.,5.0,2,4,en
Fun project! — Good quality. Like that it’s slim. A lot bigger than I thought. I transferred all my random eyeshadows into this palette and it came out great. Pots are magnetic. Easy to remove little pots. Fun covid project to clean up my makeup collection.,4.0,2,3,en
"You get what you pay for — This was a gift, and the person that received it says &#34;it works&#34;. That's all. When I received it the plastic bag that it came in was glued to the comb, so I had to spend half an hour separating and getting the glue off the comb. In regards to the leather case, nobody that has felt it believes its anything other than plastic. Something you'd see in a children's toy box. Its very cheap feeling and the comb barely fits in it, and is a struggle to get it out. The person I gifted this to through it out.",2.0,0,1,en
"Do not buy it's not like the picture — It's bozo the clown red not like the picture, looks and feels like a plastic bag.",1.0,0,0,en
"Decent face wash falls short on conditioning -- 2 out of 3 wasn't good enough for me — When I started growing my beard, I already had a good moisturizing face wash and was surreptitiously &#34;borrowing&#34; some of my g/f's hair conditioner (the kind you put in after shampooing, leave in for a couple minutes, then rinse out), which worked reasonably well to soften my beard. I wanted to upgrade to a beard-oriented product to keep the softness and help tame fly-aways (and avoid my g/f's ire), so I decided to try this, along with adding a beard brush. As a face wash/shampoo, it's fine -- it cleans well and the smell is light and neutral (pleasantly reminds me of the old-school barbershop that cut my hair when I was a kid). However, I was very disappointed by the conditioning (or lack thereof). Even after two weeks of use, my beard just wasn't as soft, and I had more fly-aways than before. I tried washing and rinsing, as well as leaving it in for a couple of minutes before rinsing, and found no difference. As a test, I used the other conditioner again after this, and softness returned, which suggests this product doesn't have sufficient quantities of the &#34;conditioning&#34; ingredients and is really more of a 2-in-1 face wash/shampoo.<br /><br />Ultimately I wanted to like this, but I found I get the same results with my normal (not-beard-oriented) moisturizing face wash + beard brush, as I do with this product + beard brush, at less than",3.0,1,2,en
"Great case — Really like the size of this case. It held all my makeup almost perfectly. Feels very sturdy, stands up on its own and the removable mirror that's included is decent for what it is. The bottom section has convenient removable dividers, my only tiny nitpick would be to include maybe two more of those, but that's just my organizing preference and it wasn't at all hard to cut out my own from some sturdy paper board.<br />Definitely recommend.",5.0,2,4,en
"Love it ! — Great brush for the price. Came way before the date that it's supposed to, and is wonderful to my very sensitive face.",3.0,1,2,en
"Poor quality, not worth the money. — Was very disappointed. String broke as soon as I put it on the first time. Then after I fixed it, I still did not get a good moisture seal on the eye it was covering. Was very poor quality. Only thing that impressed me was the ability to see through the patch. Though my eye still became dry and I kept having to hold my eye down on windy days as though I was not wearing anything at all. Was hoping to use this at work so I didn't have to wear an eye patch that limited my vision. But will have to either construct one myself or get used to limited vision. Hate I wasted my money on this.",2.0,0,1,en
"Good if you’re artificial nail savvy — This single nail took me about an hour to do and I still didn’t do it correctly. I know everyone else said this was easy to use, but I personally found it super difficult. I dk if that has to do with my lack of skill or the product itself. Make sure to use enough gel and build up the sides. I probably won’t use this again as it takes me way too long.",4.0,2,3,en
"Cute — So I thought it would come covered with the stones on top ,yet I can see the padding through the stones . I love the headband though .",5.0,2,4,en
Great — Wow! So many gems for such a great price!,5.0,2,4,en
Great polish — Love this top coat and bass coat easy to use and gives my clients the quality I like,5.0,2,4,en
Love this! — LOVE THIS! I can't complain. Its just great to have this to travel with. Every girl or guy might need something like this if they want all their stuff in one place. I don't feel its way too big and its easy to pop out.,5.0,2,4,en
Five Stars — This is awesome for dry hands.,5.0,2,4,en
"Train Your Face Muscles — Awesome product, this is exactly what I needed to stimulate the muscles in my face. I can't stress it enough, try this product for a few weeks before you attempt to surgically alter your face. Thanks again!",5.0,2,4,en
"Love ❤️ it! — I love the smell of lemon . It is so refreshing especially in the summer. And since I am o negative, I used this to repel mosquitoes.",5.0,2,4,en
Comfort Plus!! — Lots of suction and by far the most comfortable bathtub pillow I’ve EVER used!,5.0,2,4,en
"The best! — This soap is the best. Wonderful aromas and not drying to the skin.I love trying the different varieties in the sampler. It arrived in a timely fashion, and I will be ordering again.",5.0,2,4,en
Five Stars — so cute and such a great price!,5.0,2,4,en
Very relaxing and cool feeling — Feels so cool and immediately take wrinkles away. Feels so good. My friend says throw them in fridge and use it a second time but they have 20 in package,5.0,2,4,en
"Best lashes hands down — [[VIDEOID:3d21292a81a07d3b48415798f4fc2eb9]] These lashes are super light weight, easy to apply even better for beginners. I would defiantly be buying these wispy eye lashes again.",5.0,2,4,en
"It did not hold up. — I used this brush often. But it did not hold together because the middle part came out. I tried to glue it back in but it just did not hold up,",2.0,0,1,en
Feels good / Good for cleaning your scalp & hair growth — Soft silicone bristles .... feels great on my scalp when washing my hair. Easy to hold on to as well.,5.0,2,4,en
AMAZING — This is AMAZING. My brushes look brand new!,5.0,2,4,en
"The parfum scent is too strong and too fake. ... — The parfum scent is too strong and too fake. I wish they concentrated on a more healing moisturizer. Not really for those with dry skin. Unsure if it paraben free.<br />I DID NOT PURCHASE FROM AMAZON, but from Saks Fifth Avenue.",2.0,0,1,en
product was exactly as described — The labels are a bit pricey but I like having my essential oils bottles labeled on the cap.,5.0,2,4,en
Smells awesome — I love this perfume! I wish that avon still made this product. But I buy a lot of this because its hard to find so once I find it I buy a lot. :),5.0,2,4,en
"You get what you pay for — I love the variety of colors, but they are not your typical soft, creamy, spreadable lip liner. They are a much harder substance whi h makes them both difficult and painful to apply, and nearly impossible to blend.",2.0,0,1,en
